study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB12357	SAMEA3882529	ERX1369160	ERR1297828	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297828/ERR1297828_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297828/ERR1297828_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297828/FAT_015-22-14-0_13s000111-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297828/FAT_015-22-14-0_13s000111-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882515	ERX1369161	ERR1297829	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297829/ERR1297829_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297829/ERR1297829_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297829/FAT_010-22-2-0_13s000032-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297829/FAT_010-22-2-0_13s000032-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882505	ERX1369162	ERR1297830	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297830/ERR1297830_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297830/ERR1297830_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297830/FAT_006-22-2-0_13s000071-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297830/FAT_006-22-2-0_13s000071-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882511	ERX1369163	ERR1297831	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297831/ERR1297831_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297831/ERR1297831_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297831/FAT_008-22-42-0_13s000031-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297831/FAT_008-22-42-0_13s000031-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882538	ERX1369164	ERR1297832	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297832/ERR1297832_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297832/ERR1297832_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297832/FAT_020-22-0-0_13s000115-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297832/FAT_020-22-0-0_13s000115-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882550	ERX1369165	ERR1297833	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297833/ERR1297833_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297833/ERR1297833_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297833/FAT_024-22-2-0_13s000056-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297833/FAT_024-22-2-0_13s000056-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882532	ERX1369166	ERR1297834	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297834/ERR1297834_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297834/ERR1297834_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297834/FAT_015-22-84-0_13s000055-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297834/FAT_015-22-84-0_13s000055-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882551	ERX1369167	ERR1297835	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297835/ERR1297835_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297835/ERR1297835_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297835/FAT_024-22-42-0_13s000044-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297835/FAT_024-22-42-0_13s000044-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882503	ERX1369168	ERR1297836	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297836/ERR1297836_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297836/ERR1297836_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297836/FAT_006-22-0-0_13s000090-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297836/FAT_006-22-0-0_13s000090-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882534	ERX1369169	ERR1297837	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297837/ERR1297837_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297837/ERR1297837_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297837/FAT_017-22-14-0_13s000069-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297837/FAT_017-22-14-0_13s000069-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882516	ERX1369170	ERR1297838	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297838/ERR1297838_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297838/ERR1297838_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297838/FAT_010-22-42-0_13s000037-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297838/FAT_010-22-42-0_13s000037-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882517	ERX1369171	ERR1297839	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297839/ERR1297839_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297839/ERR1297839_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297839/FAT_010-22-84-0_13s000053-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297839/FAT_010-22-84-0_13s000053-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882545	ERX1369172	ERR1297840	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297840/ERR1297840_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297840/ERR1297840_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297840/FAT_023-22-2-0_13s000117-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297840/FAT_023-22-2-0_13s000117-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882525	ERX1369173	ERR1297841	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297841/ERR1297841_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297841/ERR1297841_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297841/FAT_014-22-2-0_13s000125-1-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297841/FAT_014-22-2-0_13s000125-1-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882543	ERX1369174	ERR1297842	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297842/ERR1297842_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297842/ERR1297842_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297842/FAT_023-22-0-0_13s000047-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297842/FAT_023-22-0-0_13s000047-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882554	ERX1369175	ERR1297843	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297843/ERR1297843_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1297843/ERR1297843_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297843/FAT_DON_11-22-0-5_13s000052-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297843/FAT_DON_11-22-0-5_13s000052-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882549	ERX1369176	ERR1297844	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297844/ERR1297844_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1297844/ERR1297844_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297844/FAT_024-22-14-0_13s000034-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297844/FAT_024-22-14-0_13s000034-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882542	ERX1369177	ERR1297845	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297845/ERR1297845_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1297845/ERR1297845_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297845/FAT_020-22-84-0_13s000045-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297845/FAT_020-22-84-0_13s000045-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882557	ERX1369178	ERR1297846	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297846/ERR1297846_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1297846/ERR1297846_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297846/FAT_DON_8-22-0-0_13s000039-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297846/FAT_DON_8-22-0-0_13s000039-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882552	ERX1369179	ERR1297847	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297847/ERR1297847_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1297847/ERR1297847_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297847/FAT_024-22-84-0_13s000113-2-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297847/FAT_024-22-84-0_13s000113-2-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882550	ERX1369180	ERR1297848	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297848/ERR1297848_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1297848/ERR1297848_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297848/FAT_024-22-2-0_13s000056-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297848/FAT_024-22-2-0_13s000056-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882524	ERX1369181	ERR1297849	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297849/ERR1297849_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1297849/ERR1297849_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297849/FAT_014-22-14-0_13s000104-2-1_lane7.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297849/FAT_014-22-14-0_13s000104-2-1_lane7.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882556	ERX1369182	ERR1297850	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297850/ERR1297850_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1297850/ERR1297850_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297850/FAT_DON_19-22-0-0_13s000094-1-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297850/FAT_DON_19-22-0-0_13s000094-1-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882523	ERX1369183	ERR1297851	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297851/ERR1297851_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1297851/ERR1297851_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297851/FAT_014-22-0-0_13s000101-2-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297851/FAT_014-22-0-0_13s000101-2-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	
PRJEB12357	SAMEA3882549	ERX1369184	ERR1297852	408170	human gut metagenome	ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297852/ERR1297852_1.fastq.gz;ftp.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1297852/ERR1297852_2.fastq.gz	ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297852/FAT_024-22-14-0_13s000034-1-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.ebi.ac.uk/vol1/run/ERR129/ERR1297852/FAT_024-22-14-0_13s000034-1-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	
